entry_n,entry_vwap,exit_n_120,exit_n_14400,exit_n_1800,exit_n_30,exit_n_300,exit_n_3600,exit_n_43200,exit_n_60,exit_n_86400,exit_n_900,exit_vwap_120,exit_vwap_14400,exit_vwap_1800,exit_vwap_30,exit_vwap_300,exit_vwap_3600,exit_vwap_43200,exit_vwap_60,exit_vwap_86400,exit_vwap_900,n_buys_pre,t0,token,vol_usd_pre
7,6.142980975038515e-05,1,0,8,4,1,14,0,3,0,1,5.517056032050048e-05,2.6096848604327634e-06,3.7858586550210375e-05,6.248087947220799e-05,6.039175603801859e-05,1.3926133961174168e-05,2.454076393272349e-06,5.99687857597422e-05,2.454076393272349e-06,3.685740712059374e-05,5,2026-08-28 20:30:47,0x6ef53a0a4cfaee2a18f06d532d182bc36e9709dd,92.3002763906605
40,3.942019104767908e-05,5,0,60,27,58,1,0,13,0,33,4.6671604707682346e-05,2.8056715279599694e-06,2.035837894714533e-05,3.877237938868269e-05,3.998404569989973e-05,2.9531977269554866e-06,3.373317986610427e-06,4.186557012902393e-05,2.6418015864703768e-06,4.034010844306515e-05,21,2026-08-28 21:03:27,0xa4f05ce45b8387dd0db985acc03f69c310ded82e,1274.9244956102714
19,5.761868126803401e-05,6,16,430,7,6,79,218,12,91,10,6.517277593245981e-05,0.00018545712333097535,0.00027448337178962514,5.575932187384432e-05,6.334432868547647e-05,0.00010873026666787352,0.0003833396521252672,6.209648162290614e-05,0.000378443668619204,8.57913850197522e-05,10,2026-08-29 00:48:54,0x1c3426560d42936f9183ac3c4ab22c4fb7da7793,72.94011433428541
41,4.854036239581926e-05,18,15,31,25,38,35,58,16,6,27,4.9045587128666197e-05,2.412958833854074e-05,5.3646292564360305e-05,5.097620185034649e-05,6.574737918363282e-05,3.8306496310335923e-05,1.6038480777124256e-05,4.5878452138972e-05,4.777150618015005e-06,6.390087838256946e-05,22,2026-08-29 02:47:39,0xd733ff293d0d7f8b1c20bf8840ae58164128e4a3,1783.9813579695708
1,4.780648897993272e-05,0,0,0,1,0,0,0,0,0,0,4.780648897993272e-05,7.626413447650604e-05,7.626413447650604e-05,4.780648897993272e-05,7.626413447650604e-05,7.626413447650604e-05,7.626413447650604e-05,4.780648897993272e-05,0.0001088397402171729,7.626413447650604e-05,0,2026-08-29 03:20:51,0x9b962520304711b97c666abc85166900b7ad627b,0.0
0,,0,0,0,0,0,0,0,0,0,0,,4.220134692962276e-05,4.220134692962276e-05,,,4.220134692962276e-05,4.220134692962276e-05,,4.220134692962276e-05,,0,2026-08-29 11:02:10,0xcac17f2cd682f6986552e303a1cbc5c893c2bf5f,0.0
529,9.948717396536954e-05,386,1,1,331,63,1,0,198,0,5,8.444402432693361e-05,2.8362616145947337e-06,4.264807970866161e-06,9.409580485742773e-05,1.7233771379051697e-05,4.032325217560495e-06,2.8187654624672025e-06,0.00010980194197655705,3.094208908237049e-06,5.4979378203085215e-06,150,2026-08-29 13:38:24,0x7b0f3a2955229c4c1c2131c3066a953575950704,19581.151965143177
653,3.9763343814207687e-05,137,1,2,281,25,5,1,372,4,1,4.6365629296920835e-05,3.2529566066663743e-06,3.271314613314073e-06,3.2912938168634446e-05,7.530696916895112e-06,4.043454120839967e-06,2.5023805720437207e-06,4.527733883760924e-05,2.4177639134706414e-06,3.709839151147421e-06,338,2026-08-29 15:34:50,0xc014332bc82611259aee06ea773f2999b1272694,25822.051501284222
2,1.047452293999526e-09,0,0,0,2,0,0,0,0,0,0,1.0474521442898289e-07,3.95139804164129e-06,3.95139804164129e-06,1.047452293999526e-09,6.3475373332036915e-06,3.95139804164129e-06,3.95139804164129e-06,1.0474521442898289e-07,3.95139804164129e-06,3.95139804164129e-06,0,2026-08-29 15:53:49,0x44256fd96f8e958b70471d30d1c88af8c3da22cf,0.0
589,5.3665456678702946e-05,122,3,6,387,44,6,105,202,9,15,4.4849670400266744e-05,4.747994563773386e-06,7.1566923093697455e-06,5.9754904864758044e-05,4.530005427402673e-05,5.562654277001449e-06,7.138090453572108e-06,4.206471101354703e-05,5.017152480383287e-06,1.220754396883737e-05,336,2026-08-29 16:22:01,0x32d4e884dbfc3fcece651e6345a98ce1db8ddb29,40593.66708693944
25,5.004010755635643e-05,10,107,158,9,11,40,61,16,170,26,5.0582251633798445e-05,0.00010424277826908238,8.227672897381993e-05,4.857030196327271e-05,4.2290350388902385e-05,7.931576797866113e-05,0.00010166096629651107,5.073342288217174e-05,0.00022745263633994062,6.291897176865789e-05,5,2026-08-29 16:48:52,0x15157a4380a357fc307ee39a4a476be5ec8d2e74,197.27899189186644
557,5.897630709716759e-05,56,4,199,302,112,13,3,255,0,160,3.862095380565999e-05,5.471497832524834e-06,2.9656459648249176e-05,7.43199577584745e-05,7.00705824795124e-05,1.2477201526888999e-05,4.016293272536745e-06,4.730779274548163e-05,3.6328406445668753e-06,8.057884804086998e-05,255,2026-08-29 17:46:39,0xf72eb8752579155e15e9c9c8216c7b47e7b28ccd,35270.55457854843
52,4.415090849414513e-05,19,2,86,29,30,7,2,23,2,135,3.998335131442869e-05,3.648398589338031e-06,1.5719661256596513e-05,4.872004516552022e-05,4.240417833322201e-05,3.898009155589126e-06,3.6015044975150725e-06,3.958158358811923e-05,3.576340814194147e-06,7.806822625010792e-05,40,2026-08-29 18:08:21,0xf7000e6a623b1d61b34b12061b729cde4aff5664,3122.237298484825
104,7.01236963357109e-05,202,24,82,47,35,95,157,57,585,30,0.00010316715303272288,1.7253002329321288e-05,6.721083174033295e-05,6.475085537094305e-05,2.7174170609201484e-05,2.6099099054979048e-05,4.854079129520297e-05,7.71557133304702e-05,0.00016625636959756527,3.0695431623172604e-05,24,2026-08-29 20:07:26,0xcba6792e8c23e018773ec77687f4d7592975ad83,2283.621004571941
167,4.466819900381915e-05,119,6,67,74,8,9,1,93,0,10,2.4797217916394124e-05,3.2538544936866454e-06,2.7657801023111498e-05,4.688302215137225e-05,3.0161881119096747e-05,4.053782186423555e-06,2.5818313905868542e-06,4.339351941344073e-05,2.5448984708266027e-06,1.915524782034285e-05,73,2026-08-29 22:15:20,0x67ecf512d2440b4a50aa88bebe90df8500dcbb67,14470.757876332027
28,5.500463934045948e-05,6,0,0,16,1,0,1,12,0,0,4.781238549331407e-05,2.389733488135067e-06,2.389733488135067e-06,5.836533334170202e-05,2.7019802622950045e-06,2.389733488135067e-06,2.3844805577573943e-06,5.257276468114033e-05,2.388995848209378e-06,2.7019802622950045e-06,35,2026-08-29 22:22:20,0xd7a6a061dc0859b969c25656b96053c61e55bab4,4501.344194953853
1,1.3902211560433718e-06,0,0,0,0,0,0,0,1,0,0,1.3902211560433718e-06,1.783556522228072e-05,1.3902211560433718e-06,,1.3902211560433718e-06,1.3902211560433718e-06,8.415075100950884e-06,1.3902211560433718e-06,4.598660630424408e-06,1.3902211560433718e-06,0,2026-08-29 23:00:00,0x12fe070b3aa42df51bb6ec06acdb189a1ba53705,0.0
82,3.1149677245755586e-05,19,2,0,60,28,4,0,22,0,11,4.5587149174774356e-05,4.437262348221112e-06,5.724619948312883e-06,3.095277779147342e-05,2.8786689677546262e-05,4.903803852531277e-06,5.37418221734213e-06,3.224406108620153e-05,2.584919162241198e-06,8.905457269424779e-06,34,2026-08-29 23:42:01,0xa5bfefd3add153761cb2953004e81822720fa625,2716.6591966038695
0,,0,0,0,0,0,0,25,0,14,2,,0.001316609010497187,7.247931124323463e-05,,,7.247931124323463e-05,7.326485339280145e-05,,8.549161148213698e-05,5.628626299853417e-05,0,2026-08-05 03:58:44,0xedf530ac305923314302a729464e942a0fedc342,0.0
203,7.690567480076379e-05,55,43,60,59,27,91,164,144,153,16,6.362549689421669e-05,0.00013008419950894746,8.148002541448535e-05,6.372762673763506e-05,7.544598723814156e-05,0.00011835106641046473,0.0003982079307698013,8.894861506023038e-05,0.0002499492879427098,5.661216349054859e-05,23,2026-08-07 15:20:55,0xbbf2c91fdcc488ba736e0c38adc82c9a92597deb,1890.301463313348
2,3.9191918113630306e-05,0,0,3,2,0,1,0,0,0,2,3.888849474726428e-05,6.127013635721706e-06,3.085101212972662e-05,3.9191918113630306e-05,3.888849474726428e-05,1.6844649669890255e-05,6.683874522793608e-06,3.918734579010544e-05,6.0094171690069596e-06,3.440724055961951e-05,1,2026-08-09 15:00:45,0x94b1a570090c8739186b98dd2a4966a8cdde6ac3,0.9522958499999999
82,7.28803889485289e-05,28,15,159,32,97,36,210,50,184,52,7.567175021118666e-05,6.125131356536626e-05,3.6431607026803115e-05,6.67491085350945e-05,0.00021310115492558407,4.340957230399957e-05,0.0001688990352310353,7.487911749651104e-05,0.00011217826801925292,0.00030209360501777353,32,2026-08-10 14:52:58,0xe6ae45b9359399ce0b9626b528989a897476a7dc,3424.3190259017515
10,3.137913877746039e-05,56,1,0,4,2,2,2,6,2,6,8.362807252808909e-06,2.62185537579863e-06,2.567380281702286e-06,3.135354979713088e-05,4.0102916598700425e-06,2.8836204143632153e-06,2.4049202710858913e-06,3.139704207011621e-05,2.3320479323634984e-06,4.4317195069999585e-06,3,2026-08-14 20:44:18,0x7c4af1d7bf61ca1937021e4b91d47fa9fa63eec7,152.39235206558874
111,4.450351060705517e-05,139,7,43,50,11,85,9,61,9,98,1.3540782885280935e-05,3.6963387399860833e-06,1.5168091372961992e-05,4.227195953457406e-05,9.979935682203927e-06,2.0184114648288945e-05,2.817747066345315e-06,4.614134298716423e-05,2.910833640581592e-06,1.7861136347177442e-05,35,2026-08-15 12:58:35,0x77061b45c5e4d440bd681b5f72bd0f4231a6fc04,2191.83214758335
30,3.8336504124820644e-05,33,101,33,18,12,22,139,12,203,16,3.359626879001628e-05,8.067476922549566e-05,2.9181828128015517e-05,4.123357776040617e-05,2.1479073302720785e-05,2.9075265471170053e-05,8.130845925475864e-05,3.7678976215390305e-05,7.470956953759306e-05,1.615839220491177e-05,9,2026-08-16 18:32:44,0xeef9eabb357099185dd14744f0316f98b7e02aa0,139.80595298361266
0,,0,0,0,0,0,0,0,0,0,0,,2.7604635109097804e-06,2.7604635109097804e-06,,,2.7604635109097804e-06,2.7604635109097804e-06,,2.7604635109097804e-06,,0,2026-08-17 05:16:43,0x43bf508960cedabb44c9a6d5adb10a64c69f30f4,0.0
0,,2,1,2,0,1,6,0,0,11,7,0.0001397336827280844,3.049592212485357e-05,3.636642035970236e-05,3.407847889693187e-05,8.027414792516277e-05,5.648309022512369e-05,2.2712248661875327e-05,3.407847889693187e-05,7.649381801302902e-06,1.4866975021735833e-05,2,2026-08-17 15:46:28,0x220851f1a0dbf2d37b28417f721087b0b584cc10,5.13276451668
4,4.30189231711398e-05,13,24,5,2,0,2,13,2,7,0,4.163104647515118e-05,2.161369695618865e-05,2.6287083324708554e-05,4.152193258690801e-05,3.257083269765459e-05,9.480186801846167e-06,1.3982556121367616e-05,4.313144069906236e-05,2.7255553002203622e-06,4.2294860821467295e-05,8,2026-08-19 20:24:01,0x76a297fae4b35fff67d8ab390deac1164a5e88de,847.20290564
64,8.726441107656771e-05,17,0,0,47,0,0,1,17,0,0,8.727558750378418e-05,2.5049045429092514e-06,2.506879998553189e-06,8.947530440134761e-05,2.5437369615761417e-06,2.515624528404468e-06,2.4159177625627487e-06,7.994680045915292e-05,2.4159177625627487e-06,2.5108086903350377e-06,118,2026-08-21 22:39:28,0xb2b84b216945e576ab87d21d1be8d935fefa31e4,78083.89630053613
41,6.56500958658384e-05,11,27,26,23,13,18,28,18,38,88,5.845363702923459e-05,4.939998621204137e-05,6.150715648736958e-05,7.022898234595682e-05,8.483007440504536e-05,4.4557224200514084e-05,4.962492829050212e-05,6.060983491781419e-05,5.003185569517534e-05,7.303247716843687e-05,24,2026-08-22 20:59:12,0xa7d66c394186e6e6d21920a1f56211f22cc847fe,2692.8558081140873
6,4.030559773015456e-05,2,28,4,4,2,1,37,2,65,8,4.0873389062584036e-05,3.633003726654242e-05,4.188147299883039e-05,3.97161334656646e-05,4.083504780579277e-05,3.379530476920776e-05,2.4840994588255273e-05,4.037276289303716e-05,2.0772615087775066e-05,4.147527595007327e-05,8,2026-08-23 16:01:05,0x8f1868fff32537432874ee412198a13134611900,359.2317576857458
0,,0,0,1,0,0,1,0,0,0,0,4.932786473565041e-05,6.566849911437445e-06,2.5731535754368073e-05,4.932786473565041e-05,4.932786473565041e-05,2.0535404390590627e-05,2.745800736791676e-06,4.932786473565041e-05,2.745800736791676e-06,4.932786473565041e-05,2,2026-08-24 12:34:28,0x6a35e4f7f087c268c10dce01598c48d63bc41d8a,2.824334386222222
26,6.583204939873425e-05,16,2,3,13,12,0,0,13,15,9,7.18358450230157e-05,3.4587854524024143e-06,3.324510293881464e-06,6.212590385096635e-05,7.544320870600742e-05,3.0625889664972817e-06,2.6797619189246714e-06,6.711088366145549e-05,3.0122901623912776e-06,6.128208072960539e-05,8,2026-08-24 13:55:43,0xc570011b7cc845763bccb5c0e572b8babcdb4d86,551.714565685759
99,3.1314273904772106e-05,16,1,21,43,14,7,1,56,2,8,2.2739776109648882e-05,3.6074510029192066e-06,1.3381059959574018e-05,3.3222654026654525e-05,1.929776347929862e-05,7.230107314118084e-06,3.5054758638679783e-06,2.836757537178319e-05,3.036370414663237e-06,1.650517490303257e-05,32,2026-08-24 18:51:04,0x4969ad31fd47e14464d27055b6011b5d02335e18,2657.7346906415046
7,5.3154047082332546e-05,1,2,0,5,0,0,0,2,0,5,5.383572037378271e-05,5.031766633160922e-05,4.9336577419005794e-05,5.339705857183481e-05,5.405121600822876e-05,5.047983347708907e-05,3.066488379923505e-05,5.291179696053851e-05,2.576081874623831e-06,4.961347159866934e-05,7,2026-08-25 15:57:36,0xbb753349828b103c5bee8897ae2ecf6157c67376,148.55901949272481
9,6.3829712410047e-05,8,117,44,2,36,79,129,7,180,46,5.932144037026278e-05,0.0001289687897720902,0.00017030199808886997,5.9037159512914986e-05,8.9259909973752e-05,0.0001690817562321161,0.00015459396367579768,6.420999359248526e-05,8.550548220386041e-05,0.00015204511755776608,6,2026-08-26 04:16:19,0xb6ce51925c2e397ebf1a443b343d19267b3d4225,649.02603568602
0,,0,0,0,0,0,0,0,0,0,4,,2.8641348337108682e-05,2.4447742009532822e-05,,,2.8641348337108682e-05,2.8641348337108682e-05,,2.8641348337108682e-05,3.0722391680815286e-05,0,2026-08-26 14:57:36,0xb146b5f864be179a48c14bacbc3c6b2d33b0f69b,0.0
28,5.504363241263633e-05,245,129,642,9,185,144,72,19,174,1009,0.0002014239633356002,5.393211728988721e-05,0.00015949594198510895,4.399118470211694e-05,0.0002164334763785428,3.831968248365449e-05,3.432233297214886e-05,6.311581972284574e-05,4.092268667974811e-05,0.001108781675494902,54,2026-08-26 16:23:03,0xf965ba4dfa03890169119cbce009ec0b88df8fba,7038.585344270123
0,,0,0,2,0,0,0,0,0,1,0,,0.00010731040668799249,9.809147138398303e-06,,5.5110875656391445e-05,0.00010731040668799249,0.00010731040668799249,,0.00018804173457323195,5.5110875656391445e-05,0,2026-08-26 19:00:05,0xc3c6fb734a81157b7084c178f6c1d6f775a02536,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,1.0254677872236157e-05,,1.0254677872236157e-05,,0,2026-08-26 21:32:16,0x625372affaef6c10257e8a5c72143e6c0143784c,0.0
1,9.970269109132893e-05,0,16,55,1,0,301,7,0,7,2,9.970269109132893e-05,9.86173269026645e-05,0.0006628920349274089,9.970269109132893e-05,9.970269109132893e-05,0.00027344398960301136,3.682193945583768e-05,9.970269109132893e-05,2.62960793347468e-05,5.696399372957411e-05,3,2026-08-27 03:45:22,0x4d3e09736d50ddc72b7919e81cf5a889207747df,3.219019604032
17,6.734853095806866e-05,10,14,24,12,4,3,15,5,44,23,6.962265272423288e-05,4.410822413437167e-05,3.926917126243687e-05,6.855840602526307e-05,8.109004214779548e-05,3.468588066956677e-05,4.140139146778567e-05,6.604434441775649e-05,2.5769621775302595e-05,7.649893823842806e-05,9,2026-08-27 11:09:32,0xcf3477158c28b3b327422bdedaff90a1abc7718e,1727.358133610373
35,3.8065830310084226e-05,24,9,25,11,18,9,0,24,1,18,3.8376347578787624e-05,1.315816771321534e-05,2.4035700976674102e-05,4.533193223261321e-05,3.918055159766653e-05,1.5839769317281045e-05,4.427233926333746e-06,3.5497726611034405e-05,3.160607978659767e-06,4.032723913228845e-05,19,2026-08-27 14:35:20,0xe0ab410e8d4a609299a0b4a21726b085914179d5,1004.6172009449649
28,3.966404853219184e-05,12,5,9,14,2,6,3,14,30,31,4.143457432255295e-05,5.1029348546430815e-05,6.89118460948711e-05,4.138738305277181e-05,5.918699427125071e-05,5.6349164689223154e-05,6.688664114168321e-05,3.8325778490223366e-05,4.346427089019027e-05,6.745857043821612e-05,10,2026-08-27 20:42:13,0x26fe0f73fb5ea558a2a67fd94198abbc078fc03e,364.4902813174586
0,,0,3,0,0,0,0,0,0,5,0,,0.00029349828547564725,,,,,0.00021331584270297595,,7.747950697050832e-05,,0,2026-08-28 00:59:25,0x68cfab089d3607f44ab845742012db1b07e810a5,0.0
97,1.4576230545806852e-05,10,4,3,79,1,5,3,18,0,2,1.362629446507296e-05,3.7158977063658854e-06,4.013225936870974e-06,1.4635474593424603e-05,5.445076267891178e-06,3.5519791740844815e-06,3.877652605430127e-06,1.3940464932375674e-05,3.329580831609108e-06,4.953506308856564e-06,17,2026-08-28 02:31:03,0x9456fc999294832b8c7c0ee94275be4930e01c64,1112.619848993894
245,0.00011155153442066442,91,290,435,120,80,171,33,125,37,182,0.0001718062549014574,5.763948676687875e-05,8.008323708560167e-05,8.285362564897672e-05,1.66948349811807e-05,7.391207692870658e-05,1.898077384467531e-05,0.0001785637600374572,2.997069573344564e-05,7.625205641855424e-05,40,2026-08-28 06:28:48,0xbccc7ad3051ea3221166ceda4529fe15048aba37,8504.138680146254
36,7.70714128232237e-05,16,287,60,18,44,86,92,18,222,35,8.395496270176407e-05,9.521706182512299e-05,0.0001655577824494511,7.92001910843857e-05,0.00010527175206068241,0.00019201048766549406,0.00017360266721537645,7.486723037330224e-05,0.00016110954322517943,0.00014426631659521282,30,2026-08-28 09:04:14,0xb48d34dd8b53324cb8525461c8e548522db885ec,2955.8743573060515
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-28 13:21:26,0x6f447c1e9ff46913b53e3638ba8bbdecc247b738,0.0
51,5.227353088889408e-05,47,19,49,35,41,18,4,16,3,18,4.5733643832589026e-05,3.516228556544316e-05,3.696051431812863e-05,5.236103596003849e-05,3.4413203924235744e-05,4.160534652733985e-05,3.4170290185372917e-06,5.206258897707029e-05,3.003992052196311e-06,4.0297827891223814e-05,28,2026-08-28 13:37:54,0xeb6b562cc9c5e2424cc379ef03b859a11418dc72,1927.5770333944731
0,,0,0,1,0,2,0,0,0,0,1,,1.4365815448727986e-05,9.85242560625538e-06,,3.4411089567215953e-06,6.636567054462393e-06,5.595063583458328e-06,,5.595063583458328e-06,3.2742812189768225e-05,0,2026-08-28 18:57:35,0xd3e1e6d62d9a640db967621b99fd3aafec662233,0.0
2,7.398761419455209e-05,2,0,8,2,0,0,0,0,0,5,0.00012878537013201425,1.19895464730936e-05,7.827735007589352e-05,7.398761419455209e-05,0.00013889159188666973,1.93952114947794e-05,1.19895464730936e-05,7.641369384487485e-05,1.19895464730936e-05,0.00029534442451045983,2,2026-08-28 19:13:35,0xc50e44d48a232243c0e186fb2ee204594346c21c,76.67100997130399
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-28 19:40:52,0x3d92dcbdb5b62ad7e5bdc28c649c72f8cb615983,0.0
0,,0,1,0,0,5,0,0,0,0,0,1.3065152514048314e-06,1.3998975341941603e-05,5.562234109033248e-06,1.3065152514048314e-06,2.8044557690364766e-05,3.465631376543837e-06,5.880292626840645e-06,1.3065152514048314e-06,5.880292626840645e-06,7.0420149116040176e-06,2,2026-08-28 19:46:35,0xb25396c9399d1ef20bbd2c229b45e9a6b71f9d9e,0.0009995715628412297
0,,0,3,7,0,0,15,9,0,52,4,,0.00048173934076499404,0.00042596498895424464,,,0.0007065457941171367,0.0004715077183994504,,4.8528365756637475e-05,0.0003838229233673809,0,2026-08-29 06:36:51,0x0ff9072a1ead154d92c2d2fef16afba6028ce2b2,0.0
15,4.4906723915772955e-05,7,114,17,8,12,18,58,7,178,3,4.759817138239504e-05,5.398949784277725e-05,3.5028567848781564e-05,4.474547270917609e-05,5.281312195808678e-05,5.135924874501453e-05,6.449718875430936e-05,4.531904001453135e-05,7.037686005989878e-05,4.349980352841908e-05,14,2026-08-29 07:40:42,0xf054f28446042d85af287371be2e0eceee98179a,458.9322272383173
423,7.292668601945923e-05,148,8,19,227,516,7,2,196,0,24,9.541980922219457e-05,5.909087191157288e-06,3.67522507778162e-06,6.819471370366715e-05,8.897206522306027e-05,3.4813525524850997e-06,3.899452621951706e-06,7.785217970215024e-05,4.7416637546131674e-06,6.115443978004149e-06,76,2026-08-29 12:41:00,0xfd8c1b8e3f8273e912050dcd6ebdccf372033805,6131.756869221614
0,,0,0,0,0,0,1,0,0,0,0,,1.7474983791708105e-06,,,,1.7474983791708105e-06,1.7474983791708105e-06,,1.7474983791708105e-06,,0,2026-08-29 13:54:28,0x8f16d90fb2568363adc02762161c56cc2d0e2887,0.0
0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,2026-08-29 15:45:30,0x77f585ac5e2bbee08a050edcdd0aae7feb9b20de,0.0
0,,0,0,0,0,0,0,0,0,0,0,,1.386485683059362e-05,0.00011535950630647749,,,0.0002607116054614002,0.00045597474872200973,,0.00033033453465589193,0.00011535950630647749,0,2026-08-29 16:23:51,0xf9e6d90cde065a1fc4a74d7603bb3ce88e870cf9,0.0
0,,1,0,0,0,0,0,0,0,0,0,9.25221398554289e-05,2.6422795566613227e-06,2.6422795566613227e-06,,0.00010587108809377516,2.6422795566613227e-06,2.6422795566613227e-06,,2.6422795566613227e-06,2.6422795566613227e-06,0,2026-08-29 22:33:08,0x2a8a6879cd136f5a6632b0ff786b88a717b54e67,0.0
155,2.646919515273176e-05,35,3,28,57,21,8,2,98,3,23,3.4680127856550136e-05,8.489720248286821e-06,1.6340706911333096e-05,3.610967082871565e-05,1.9712711785986363e-05,9.364037223325998e-06,9.38410686247954e-06,2.2691230686059278e-05,7.187758984410053e-06,1.6164524364377883e-05,48,2026-08-29 23:29:40,0x034b1ba7e54fd0635cd5a3e1062e58dfb11412a3,2553.2249660943794
201,0.0006907135377870675,231,76,26,119,27,24,10,82,410,52,0.0014574378350689504,0.0014521504708238683,0.0012902517251464247,0.0006740538107378027,0.0011040928945607322,0.0013290376323637995,0.001141240634487239,0.0007142507728297706,0.0014779957640391782,0.0009580682220459192,66,2026-08-05 21:14:58,0x9ca1cc0c90d97b4f36c5e2232d4fbd705a73c65d,21815.872376639392
10,3.122857298167709e-05,6,149,25,1,2,18,36,9,90,2,3.551253299373891e-05,7.560438105019987e-05,7.483273925778725e-06,2.9528866765883994e-05,3.419769560523993e-05,1.4750378765379049e-05,6.4108140148621e-05,3.1548068757238296e-05,0.0001037358772555501,2.4902512849879385e-05,3,2026-08-08 01:38:30,0xfdf085fc400504ca734e9ef89c68d2b98e604c2c,66.32460450000002
0,,0,0,0,0,0,0,0,0,0,2,,1.945285622018885e-06,1.945285622018885e-06,,,1.945285622018885e-06,1.945285622018885e-06,,1.945285622018885e-06,8.711289019983692e-06,0,2026-08-08 07:58:06,0x4436033fcf5a7a849e36738660b47b592792d4a1,0.0
11,4.147273380959793e-05,1,1,0,0,0,0,0,11,0,7,4.052626053939078e-05,1.994672592455724e-06,1.9883647579712485e-06,4.009036315666667e-05,3.991760905521169e-05,1.9883647579712485e-06,1.9234763133919927e-06,4.147273380959793e-05,1.9234763133919927e-06,3.937345456284201e-06,1,2026-08-10 08:58:03,0x0b4a283157749f3f0093b31549afa7b95946d256,19.047699
3,3.312671003017439e-05,2,62,12,2,5,50,22,1,255,8,3.179497887653806e-05,0.0002902608127437182,6.0066730386196975e-05,3.3136053767480515e-05,4.147216468071961e-05,0.00011646736162946316,0.0001957906456953534,3.164259914827506e-05,0.00021194241895552057,4.4604687300122856e-05,1,2026-08-10 13:18:28,0x715922c4af57438f768aa831ecae8a62e646dcf3,94.422735
29,4.427059130039943e-05,12,115,69,16,12,147,39,13,123,14,3.93738133540821e-05,3.7490562433778555e-05,5.0661197675076816e-05,4.489081321276589e-05,3.7796541460621784e-05,6.381018416012309e-05,1.6467774637882397e-05,4.084853420052801e-05,2.1661321739013617e-05,3.194626176416253e-05,18,2026-08-12 11:16:37,0x95aaf73c974624d3993d6bd76d24bee08ef8fe9e,1275.3319870724852
48,4.830794700365152e-05,15,79,35,32,78,40,646,16,1415,103,5.160421550169118e-05,0.00012683748803570848,2.7565720405363772e-05,4.737821672793995e-05,8.340175498129476e-05,6.0502290609814246e-05,0.000471307472683614,4.9365262264866175e-05,0.0010914450405674174,5.016104410830671e-05,74,2026-08-12 18:36:30,0x1d5aad3c0d6066078ea60f384a2492a550db30b0,8568.182717905
2,3.855108437963878e-05,0,20,11,1,3,22,35,1,49,9,3.8684696383704565e-05,1.683045057797673e-05,4.54546019067445e-05,3.868746888188545e-05,4.0131027218570035e-05,2.6650537818150465e-05,1.3204402790069623e-05,3.843624180300714e-05,8.948412533626173e-06,3.397500890259084e-05,2,2026-08-13 02:52:07,0xc6cd5be374c8f4e2af14d663a795359bdbb879fd,59.9152233090159
22,3.0868266574818206e-05,7,10,48,11,9,55,4,11,3,6,3.3566850470438584e-05,4.745771764927475e-06,3.324559796856192e-05,2.9289283438202305e-05,3.378496148337266e-05,3.7457559542278014e-05,3.3140182415354162e-06,3.135300522957624e-05,2.8794100333063093e-06,2.9174861225936993e-05,8,2026-08-14 14:37:33,0xaa37fe81caed07bc88075d1db85a2103969c915c,319.49192751326086
24,4.2550147723919507e-05,21,46,41,15,18,92,42,9,17,1,4.646519527657672e-05,2.1351551265690678e-05,4.7869489936832984e-05,4.0447947368254e-05,4.677496661626715e-05,8.315443396259792e-05,1.9185024254060654e-05,4.325117288002836e-05,1.6480738094358505e-05,4.1445222639104974e-05,8,2026-08-14 21:23:04,0x24309e0fdf5dede3285164854d3e99c95763d632,530.1908574342385
17,3.4945036614286125e-05,31,6,1,9,12,5,3,8,4,1,3.076563663638085e-05,1.3738656581512246e-05,2.694305151858814e-05,3.509449128920378e-05,2.1717062887074795e-05,1.0809562539368617e-05,8.641755616358336e-06,3.4622142483807496e-05,3.5634604250573833e-06,2.0133230795964224e-05,15,2026-08-14 23:31:08,0x75e515447e8c9934cc4274260dc2356c0390bc05,1039.307253432106
132,2.844374603994919e-05,29,70,106,68,20,28,97,64,16,49,3.070360818485795e-05,1.767336335180195e-05,3.747590815883808e-05,3.300894669168852e-05,3.343954969644587e-05,4.481900717982448e-05,2.0463640975174878e-05,2.486523284934518e-05,7.989902769606672e-06,9.225470133921347e-05,69,2026-08-15 21:23:26,0x53a8d4898bb531e695749819383cb496abe3837a,3668.0359336699826
27,3.96927722319463e-05,16,1,201,11,43,15,4,16,3,73,5.052402338227808e-05,3.226417661903016e-06,0.00014460895157828333,3.757974829563849e-05,9.517458877315762e-05,4.028670541120041e-06,3.214409359717264e-06,4.143703117252524e-05,3.08755688963607e-06,8.912324506428308e-05,7,2026-08-15 22:22:15,0x2085a9bf9c7a5a29cebe70814d1a232689a93a26,329.32678684478344
0,,2,0,0,0,0,0,0,0,0,0,1.7331198274409495e-05,3.195581504026125e-05,3.195581504026125e-05,,3.195581504026125e-05,3.195581504026125e-05,3.195581504026125e-05,,3.195581504026125e-05,3.195581504026125e-05,0,2026-08-17 11:22:14,0xefa324bb80c1dc33aafd156b5623527b6fd2f50c,0.0
