tx_hash,block_number,block_time,token,deployer,dex_factory,pair_token,pool,dex_id,launch_config_id,position_id,restrictions_end_block,initial_buy_amount
0xf57131f6297fa1c5f4cb054d5bd99b28ec97a8ab29bd338adfc1758e3f572f1a,26237018,2026-08-02 21:50:39+00:00,0x61e6bcb95438f5cb7b150763bb744ac6e816c772,0x68c94b368e129dab22e0f872a44094c78c592d37,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x8458344d84e51fdc20b1d617f9ee18e3f27bcd58,0,0,561463,25670000,100000000000000
0xdf73f84df53bd7f2ed6803b557374ecca729d6c03e51a7940ee84b184c57d0f7,26237070,2026-08-02 21:50:45+00:00,0x795744934165129859bb2083e917c71ab20c73be,0xbc94a62b68ee072ef65ca13dd9000f00e71bb0d3,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x17dcdd783274ae90b8b52352aa166be6b281483b,0,0,561464,25670001,33330000000000000
0x2c96da5113aa7b49b75f2abe2617d4f996131f569976173ef188dfefa22e5915,26237160,2026-08-02 21:50:54+00:00,0xbf03d9958c8bc0d4b8e4032270ad0765ce0f3774,0xe9c99d5fc1d4837afa290d4e48be180de84b780a,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xf19bcda15c737e85888d9cda1fd8411d7ce0106b,0,0,561465,25670001,0
0xb56fb4a12889c9e3ad1bfe49975a5b6d289a9a905622fa6564b0f86fd288eae8,26237196,2026-08-02 21:50:57+00:00,0x2d65f43a446938eb56d8be21bca39ad681eed56f,0x6577e2515c3a4f19034120e812f885e5c56617cb,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x3d73b2f961e6dc75980e05a529699736afa10671,0,0,561467,25670001,50000000000000000
0xe996ea2945d50f48e8d15d6a6fadb3876498c1d7dad3e7d8c196153ca5707f81,26237266,2026-08-02 21:51:04+00:00,0x36f059d61116f048f1354cf02c0356bc58b1cfb0,0xee5a6ab9d309191db61642cbbfe7f04db4f46860,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4cce1ff23584bf5b51e1fd3023875f29ebe64b89,0,0,561470,25670002,22000000000000000
0x56453ea0dcb7f488cb55e73838e200afa9f3b38a45df99fb2d404311dd12f5d6,26237462,2026-08-02 21:51:24+00:00,0xc6dae5dafcaf84854c9f790268891d20c820bb07,0x055608713760370ec1638bc3521f08ad27d59af8,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xaf6412bcf4a1ebc53e5934335b6c7881df21cb31,0,0,561474,25670003,15000000000000000
0x456cd21df194aada56bf2c5f87aaaec4b16a1b0342b95819f7dd6affb6d85ebb,26237491,2026-08-02 21:51:27+00:00,0x39eafd96e8ce0442e4d0674abb1e83d667c283e2,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x82a578b606becefc2b0e3a8fb709970df63a1820,0,0,561475,25670003,10000000000000000
0x4adc556a4c9787e3765cfd877f6dd7bec5750fe0c198e2045d1faaa6416a5d80,26237540,2026-08-02 21:51:32+00:00,0xc9b46c8dc4162f83bdd8b6b573646fa022e99267,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x5d4da403bb146410d0940cea6a063c97ffc1495c,0,0,561476,25670005,10000000000000000
0xa70552e875f11a32831facc4636a22b3db1291274963c4497f5356c4b2f9fbd3,26237596,2026-08-02 21:51:37+00:00,0x78bc5d6dbd1949db7383053a885c3ed11f87b12b,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xd360b0bfbdfa5e1b9dd31404f427863761056c3d,0,0,561477,25670005,10000000000000000
0x9cdc28ca1581d4cbc293961262b8fbcd405a4a7faf17fa86c6560eeb63929f3f,26237622,2026-08-02 21:51:40+00:00,0x4f128f07acc825660680eea2ddb6d6fd0be51338,0x31067dfe35a3bdb171d9bd3c47d112b5f13022f9,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x3c61369d8ba487c0c6c64c0984e9a92649aebb61,0,0,561478,25670005,5000000000000000
0x5edbc83f7571672df8a057927aa16ca47aa1f950f05e8239490063ffef434aac,26237644,2026-08-02 21:51:42+00:00,0x10d7b4a7a3b43cc3bad4fee71c06433af45898eb,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xf9437960fcdadd5364988f3d433600b14fa0d858,0,0,561479,25670005,10000000000000000
0xc995434f3a06a456d5625e752abdbe0f1098be45faa4cb847cec8b9032134e4c,26237681,2026-08-02 21:51:46+00:00,0x31b1a12f85d04b574c50a6ae7789f8ba38176831,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x00651e659b71d88fa9311fa65414e20e3c503445,0,0,561480,25670006,10000000000000000
0x829050f4b697658d3d314aa1652c4172a55b32343e4b4cc1fbb63a5a03cc4921,26237685,2026-08-02 21:51:46+00:00,0x7a43c90141b2c1a9e73054ebbcbf4fcd7bc2b94e,0xd181bfb59427251b2f9f5c50b43b47273439d9ff,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x7948bfddaab33341c143536d93392f19d1c1d575,0,0,561481,25670006,100000000000000000
0x36d7efb811accf7e438b14460aef099551c2f231d5051a647d9c6e012c5516ab,26237732,2026-08-02 21:51:51+00:00,0xbbf94d8180a1a540834d8e1cb94fd63003f54745,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xac3f109ae98aa726df2bf1bc7b447aa54d829158,0,0,561482,25670006,10000000000000000
0x617d7bc3d01236b37d98a680cfb18c86184b3df66003a6bc435bef970e0933aa,26237769,2026-08-02 21:51:55+00:00,0x6e9468b901b5b5075c730d915353078bb6797977,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x82271a1747c409a705a0895035a6d33d01416f4c,0,0,561484,25670006,10000000000000000
0x4d01739c3c2be41bdf351b0f5037e19cd4f535b393a17b076fa99f5278dbb862,26237813,2026-08-02 21:51:59+00:00,0x0ef29fc9321059fc3c4114f59508fca37494f6a8,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xda240355532ed4bc95124e160b300b985b3d38ed,0,0,561485,25670007,10000000000000000
0x4d6f285d7a73b3de0dd9398152083267dd48b461c97b4c9f8eba2771a89ecc9c,26237859,2026-08-02 21:52:04+00:00,0x7614cc6440a0be40afebe804ad56f99c419b8aea,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xde4c279f134bd1eb23615159f77c13ba4d769432,0,0,561486,25670007,10000000000000000
0xea3da10b5b333235b4e9326a81321110e5572000d59345aef00fbbe985b908bd,26237913,2026-08-02 21:52:09+00:00,0x40a39df642570a483e08859a2bf245e2858e6c1b,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x5a6a01975c7885620b7b3827db2c393549c89e25,0,0,561487,25670007,10000000000000000
0xd9e92f3adc3115db885e72af161455e1b46ab79130e918c2473fb3088def4b4b,26237983,2026-08-02 21:52:16+00:00,0xf93aaafa19ac9fdda2769e4df52283e4c508fa09,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x7715407e9897078e3b2df50248ee5ecad5fbf4e2,0,0,561488,25670008,10000000000000000
0xf4be12c59ced1961cb43cbf7456dc5fe4c0639cbdfde78445dd5b6f5be2a546b,26238015,2026-08-02 21:52:20+00:00,0x4f257fe1c65968c66d531486b78e7cb691f66218,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x24348ccb073cda1c3e84ce977ea8a210cdf267c5,0,0,561489,25670008,10000000000000000
0x55489cc522ab9fd41cdbb72ab6a12586727747dfe41eefdbfa27c9b011db0028,26238104,2026-08-02 21:52:29+00:00,0x9a2fbb48f591a8c6c93e20fce03a1c1d134b4afd,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0bd5641001145b96cd4c5b1967367f96028fe460,0,0,561491,25670010,10000000000000000
0x100155ce42dbe94ba86e60251f86c872932c97b66e6e8eddef9c1bad0abd3942,26238185,2026-08-02 21:52:37+00:00,0x6ce1fd8bb900fc4d3a73e7e461fdca934c6dc193,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xd176edfa44e2d3e779b92dcc7d47acea9bf1a993,0,0,561492,25670010,10000000000000000
0x2b592416c2d289b4cdf9684f0fa4f48f2d1a5310b2fcc0bc4aeb7414fbf2ec87,26238286,2026-08-02 21:52:47+00:00,0x173397272f36e01defbc516bcf0e306e887b2457,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x71d1d2b2792e5c2121bc68160fd3b22f532c7d8b,0,0,561493,25670011,10000000000000000
0x61239a5f17d85fd0616f35ef236c15f9dd4dffdbb24406fea1c10412b309e7bd,26238314,2026-08-02 21:52:50+00:00,0xf3f0778359c6d52cc138d562771cd2b218f4e843,0x450a2d1ae98f02744b970ec4195d576fde4b6697,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x804315edfdbef3a680abefe4a8542670fe1d986f,0,0,561494,25670011,3500000000000000000
0x2d882dca6eb77b8b231f228daacedad432e3a824e61a95d49e91e2191232ed37,26238341,2026-08-02 21:52:52+00:00,0x7233d239f5490514e895e8d6235b15b093b481ba,0x9ba8485097a6341905ff3458555ac1a3dca3079a,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x3e0877826b9fc5498da800ee03c4be2731fd0230,0,0,561495,25670011,5000000000000000
0xe1c0ccd2b7a1efe7a7fa4aa459b8110c3be1a42b3d1744bccdb968abca18f55e,26238559,2026-08-02 21:53:14+00:00,0x5346e89fc9a89eb00c512d5759367520b61824e4,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc65736b25948605a0b8001b742748bf0a2348e55,0,0,561501,25670013,10000000000000000
0xa85e7eed9e098f9801dd068282a9871f984345c98c1547f68ee8ad6ab9c8fee1,26238572,2026-08-02 21:53:16+00:00,0xaa7dcabfeeab14766fabb3311ecec003f2e52a59,0x3b361f9cd19cc5c92b340d064e64b33d1d7a07f2,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xded1f787517ddaf295a3b33dc62203ef4011ea98,0,0,561502,25670013,25000000000000000
0x94583589f5a50e6b5facb577df9f5610859f4f18d0173a364334f0cf41b7a3e6,26238587,2026-08-02 21:53:17+00:00,0x9e434ef788ab0a42d421342af611418c69537a25,0x4199e2dbf2250f29072d5426823def25a8a4e0b0,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xcddc9c268fb075ca8d34eb38b5659e9c8f309529,0,0,561503,25670013,200000000000000000
0x6b187b4ec252bcd97b36890d3078c4a8d3091e0cabd663d07a42902d7319ea0f,26238654,2026-08-02 21:53:24+00:00,0x636ce9284b57c3721e4c4a4da8a62e3e167572ed,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x96d1a96399039d5b6545febb89d891b6513caac1,0,0,561506,25670013,10000000000000000
0xaa63381eadcf910331c328155ca12011ef17fe6dfca2f6e672a7c7b52878a3a9,26238703,2026-08-02 21:53:29+00:00,0x4f2fabbe4f805a818c40d8e43b12db8bec1f5d2b,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x81900b306a640ef0a0233028beaa92a4b6345b60,0,0,561508,25670015,10000000000000000
0x5e2b8678f056cfd7b9c2318bd20092648e59b31681cfb4a6e231847f0c4357a2,26238730,2026-08-02 21:53:31+00:00,0xc3574896d47c020895aa45d7b6f1201a7e89bf0f,0xd92f0b0ca91466906a9fa17f2c9563bc8ca88dfb,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa1baf10b93cd8c6c195140d63d3c2a175d2acb2f,0,0,561509,25670015,50000000000000000
0x4ec929008f0b0161b34fb897f4b8e76b3f084f64f4c2c140ab99ab65d5798aca,26238820,2026-08-02 21:53:40+00:00,0xdc75db12a6a8e0878f9484cd4a7e64a8dbb3fcd5,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x7a149e9a55ce554b15eac3a364a89c9a609a75ea,0,0,561510,25670015,10000000000000000
0x0138d045e7bdd467ed0e6d7596ba204c0b451ab0564b25ff84389622cb0f02d0,26238869,2026-08-02 21:53:45+00:00,0x8ed7d9497dc53ea0f69bd3fb1338f42914689caa,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xda97cfcce7f5288d86544cf441a7bb03536b8137,0,0,561511,25670016,10000000000000000
0x7b2c0a64b237b246405224c12d5022ba23f00e11d029a5987d7d402d1c27efb4,26238922,2026-08-02 21:53:51+00:00,0x26f0259191556300f57e439e80148469af8df36a,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x7f31ba98bd6288667b3bfc596398b555085a6072,0,0,561512,25670016,10000000000000000
0x83423b66d1acda1e01849a06a98965b826af8a20d7ea7470283fa75b6f3bc3a6,26238954,2026-08-02 21:53:54+00:00,0x96fa8bf793142845d0ae3429869226e6817c9ce8,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xaa8abc0a2948dd4a2031dc045301fa8bae02c3ec,0,0,561513,25670016,10000000000000000
0x56cae4b3877cc49a542f1ba115c44fb01fa5b9ce6d42eabbb06049042d0c7bc1,26239006,2026-08-02 21:53:59+00:00,0xa1da243e1f7f17d41cde9997731e4605d77dbf14,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xb10d7dc4e356de36419f38af7eb2755266ec6ae0,0,0,561515,25670017,10000000000000000
0xa2b086f586dd847ffbb423d954742bdbf354c2ca510086ec30438fa7591858c6,26239086,2026-08-02 21:54:07+00:00,0x8895057d72732c1e9c547659b4f77c5ed1b4991d,0xabe688d9e463887c24464a70ec399205e82612f6,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xa67429fe513863696dfb5f4668cd7ac3d953ef29,0,0,561516,25670017,3300000000000000000
0xef3c411cb27e5d136653f11fef028d8318a45ad79fa65e7dcdf8dfe3eedb3cc8,26239194,2026-08-02 21:54:18+00:00,0x3f111df222c22f3386c158db771f1200153c9b28,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x0ba73522de97c30fb71e3a5306c14113dc8bf9c4,0,0,561522,25670018,10000000000000000
0x26d346f0d57cc46973ef4b2cbe5187a245dd6631dc12d0650a7ea1572122b411,26239231,2026-08-02 21:54:22+00:00,0x41b5e6f42b852ddb16652501fdd471c372821612,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x526b154755479c4741c8b919e84f2ae0cc23a21d,0,0,561523,25670018,10000000000000000
0xe7ec87d9af2d7546f77175ab97e25e5b0b25c11cf9a4821a76f1037bdc19ae3c,26239273,2026-08-02 21:54:26+00:00,0xcd32bf340364885079fb6b506d08ad30cc554883,0x4e5d6325174f09b169dfc293fb58278a986dee05,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xb7247919787baf8ff3da97cdf4f48dc356be4d3a,0,0,561525,25670018,1000000000000000
0xc0a6c3e722ddbda67c202d2360e4fbee174cc51d209b5aa2e808d0acee40914a,26239272,2026-08-02 21:54:26+00:00,0x9e672e92e7b436dacb9c2c6c0b6f6f5b7829dae4,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4ff7c0134f3e990ad3c6922d8e7ae83ce25c9656,0,0,561524,25670018,10000000000000000
0xbf9c1a96f3ef5cd183c35a4fc57aa4df908707eec6d57896484ac0a43cd6ba0f,26239301,2026-08-02 21:54:29+00:00,0x6f57cf57bafd2a46650890d50b64f01c7b2f37ee,0x856c1a92c879fe90e16a72c3d49fbf4b7402bb8a,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xb36ffa71f5207f81ab1a7fc5c1c6064950653a19,0,0,561526,25670020,0
0x0cbe17fd7fbc156a4122d111eb6b7ea6832e63c295cf58a0ad22365f52017e4f,26239355,2026-08-02 21:54:34+00:00,0xe5fb6e8656b0d0b63ccce3343f53cda53a2a7a4d,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x33715983f2002fb3b4ca5329bb62b2628330f816,0,0,561527,25670020,10000000000000000
0x4f135323021f5526eed430ddb776e3defc023443741bd94dafe314008e7f45a7,26239413,2026-08-02 21:54:40+00:00,0x86a4a5c778958e229885c85fd33074e252d1f562,0x9e8477412ba258e0aff78b1a8590b1926dd92931,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x280072c1084d8a555dad657462dd7c709d54b4a8,0,0,561528,25670020,3300000000000000000
0x54cb68e0b2397fa3a7bf5c9ae05a6bc976a8f0654afecd1a51499b5020a2f8d9,26239447,2026-08-02 21:54:43+00:00,0xdfb3d1e1db5e7d0894ea55cf37a4a4387a452c92,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xefe6a1b3461aec32124750920fff2b702c52612e,0,0,561529,25670021,10000000000000000
0x05503bbff4c7a7c32b81b1e07fd617def27990ca9d126e66e85618998dcbd0ea,26239477,2026-08-02 21:54:47+00:00,0x5d39a9dadd0d2191b03aa6cb6813b5adf6f108fa,0x419c2919847346417693527402a0da1fe60c4ee4,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x345c3090a5d584eaeac431f8a09ed1ee2a473f98,0,0,561530,25670021,0
0x0943b51248a7497642590513e30a472712b3a7410658597d33c7284ffd413c50,26239481,2026-08-02 21:54:47+00:00,0x9518f0f12be4d64ecae1b9daad37a7db7b175fe7,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x3ec5466e0d748cbd9df46c585a500fefee692bd9,0,0,561531,25670021,10000000000000000
0xa9577e0d177c04358647e121186531a1881ae7fc86cc1e603bde4fcfa2c01cae,26239622,2026-08-02 21:55:01+00:00,0xf6e318be1f45cebdbe909bc9b70515510e0877bc,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xbd73b0fc1838130ea5cb610c6208fbb9874f3b0d,0,0,561533,25670022,10000000000000000
0xe5be6c5f7ba394f58e61a4d5cee0d17aac568a7a73b8d11ffe23959fbcd6f1ff,26239659,2026-08-02 21:55:05+00:00,0x9bb2eb07270bc8fcf4346e453a6d56555c099349,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x94bda53a40c329b06d7f7ac6004f7ce19d7b7e3d,0,0,561535,25670022,10000000000000000
0x820619889dd224471aa487ff80614dcc9793abb5e5252d0904e9116ec52720b8,26239735,2026-08-02 21:55:12+00:00,0x998a0af70c041d121b88c3bd4330f241f0346c7a,0x8d6886a44ffd48052f70a6bd63a9f32e11608aa2,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x2ba0d95aecd7b3034d32fdce97d765f44396c7fb,0,0,561536,25670022,3350000000000000000
0xbc72c7915813ba14b1c1b7da3cb62f15fb59b9da9a217c6832424551829fd7a8,26239784,2026-08-02 21:55:17+00:00,0x47553172717cffba3b2acd71761c536165c92ac5,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x9e487452b67dd3071128123f21b3ccd95dec2769,0,0,561537,25670023,10000000000000000
0x0e543c94728ad0882746d99bcf2e5b76dbc1eab3980989e8cc42861115ff4a2c,26239817,2026-08-02 21:55:21+00:00,0x080588fd78d7ae16bf597f2d6804b8fdac89cc7a,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xedb4faea96ce9dcaa058dc04e18ad90cf2a0683f,0,0,561539,25670023,10000000000000000
0xeb9198b845d5398214a33166857683da6bc6d6fdd40a564f2f6d436a45ff9c39,26239910,2026-08-02 21:55:30+00:00,0xb941704fdcb4d3637d264b62b92203d19c8db2b5,0x42ae23d812a4a216052303ff7d51564dacad2109,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x01429c48c639503e3f0e31e9de28dbf923296c5e,0,0,561541,25670025,50000000000000000
0x26d27cc73fdbb9771d85e7087ed48b380b5101175b649d2fcd0be6503fd74fd1,26239973,2026-08-02 21:55:36+00:00,0xaea567e5c40b7436bdd7c765ee54f89b6f0c84ab,0x2a726aca030197fe1b2be95cd2ea1687dc843d0d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x1a8c272b01786e9c91df5505dfb0b14db7c38eea,0,0,561542,25670025,30000000000000000
0xbb9918ec2575f8269dc499be80a46980a1ad19ee874523cf17634ee99ca5ca64,26240073,2026-08-02 21:55:46+00:00,0x913001e5f705789585016bc38e5d356af913fe82,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xc87ddf7387ce4ae80ff56355c2a53d3dac1ead30,0,0,561543,25670026,10000000000000000
0x65ae4d27582f13c432a06ca0426b588b4981c809a99acacd0745abbca0261edf,26240113,2026-08-02 21:55:50+00:00,0x87f1fbe65460f7c3643db3b0da33e2f41957ed27,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x6892ed873a7ba3e4b1d1adb277d20db50bbd279d,0,0,561545,25670026,10000000000000000
0x1c5267c8d47f9cddd03f0d327a990de266f99dd5e9d1a8b558cd29e0039a5fa8,26240115,2026-08-02 21:55:51+00:00,0x79f1a01c71b09557c8c0c62fda37e24d6ffa83c3,0x686d3ad0cb2bd8f2db5053b7bc1743da79bf9b98,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x375f08bc252960d20b1eacf003e215c578510af2,0,0,561546,25670026,50000000000000000
0x9af3eeaf8f5253ba59ba248f6278729187b4a8ba1744ee6e1dfafb6e6f623bf9,26240142,2026-08-02 21:55:53+00:00,0xa9f0053f139c8fe9edff96305d340fd8f0dc52cf,0xa3a09f087bbd954b57296dbcde917972f620ca7d,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x330975ef1283d76398c19722630561629fcd70ea,0,0,561547,25670026,10000000000000000
0x2c14923674f53735c8e06356afe69d25127ed652b79382f6c91b42841b5c95b7,26240406,2026-08-02 21:56:17+00:00,0xa9f6c041ece31b5a62e873f2c21ff3080c91a6e4,0xbe8af7e12b536ab55fbaf92edbb512972e0504da,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xb8d7d7a0dcbc445f3c6c837e3032589085b31e93,0,0,561549,25670028,500000000000000000
0xfcc8313fbed52f9a6dfb9f2d8eacaf949a4bea8faef11801a106482a6b4c666e,26240879,2026-08-02 21:57:05+00:00,0x8bce9f0b9e66cd9c4b8711e4e1ed163e29b9a2fc,0xa2db7ad227c2a3341097872388d76f8a39703ab8,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0x4f96923bc7e58f41390ec03bd4a67bd267adfb54,0,0,561550,25670032,3100000000000000000
0xac5ad9cf93216ae474c31e64a22d04016b36ab71294ad2918a0a41faffc7beea,26241474,2026-08-02 21:58:05+00:00,0xb46e2247e5ca2c0175f5c31d60c737fea53730e3,0xb0d8236ab41a5602fb84bfd09521a84d96de3225,0x1f7d7550b1b028f7571e69a784071f0205fd2efa,0x0bd7d308f8e1639fab988df18a8011f41eacad73,0xcc5d6d7920efc8e4735db191e928c69138ceaa27,0,0,561559,25670037,100000000000000000
